"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Josh Bynes","BAL","LB","10653","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.0018850574713,32.2505643029755,2.80303448275862,1.53407204101601,0.59848275862069,0.523307761755464,4.36234482758621,0.55460327919811,0.075,0.0742359732860675,2011,1989-08-24,NA,NA,NA,NA
"Jayon Brown","LVR","LB","13304","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.2630804597701,41.0696158759514,1.01089655172414,1.00550494911895,0.934712643678161,0.114883411327303,4.2687816091954,1.51406945227301,0.085,0.0841341030575432,2017,1995-02-26,NA,NA,NA,NA
"Jermaine Carter","FA","LB","13787","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5694197952218,54.8149176775812,0.3780204778157,0.551543289325507,0.155085324232082,0.226274169979695,2.52662116040956,2.22738636073762,0,0,2018,NA,NA,NA,NA,NA
"Mack Wilson","NE","LB","14169","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4554942528736,46.0416880196437,0.855264367816092,0.816102857410678,0.146896551724138,0.258487675486431,2.49618390804598,1.7018164646281,0.035,0.0346434542001648,2019,1998-02-14,NA,NA,NA,NA
"Josey Jewell","DEN","LB","13702","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.6222068965517,24.0557565945833,2.19586206896552,0.264191781282646,0.0620229885057471,0.109139240760937,5.27857471264368,1.35567347213961,0,0,2018,1994-12-25,"D","Calf",2022,0
"Cody Barton","SEA","LB","14217","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.416367816092,27.0888973383748,0.742114942528736,0.230406270638517,0.173011494252874,0.304441040017352,3.704,1.5246847259396,0.04,0.0395925190859027,2019,1996-11-13,NA,NA,NA,NA
"Nicholas Morrow","CHI","LB","13426","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9955402298851,30.4561325297742,4.32804597701149,2.41673966960255,0.569103448275862,0.511272921246569,3.91406896551724,2.51391069043024,0.075,0.0742359732860675,2017,1995-07-10,NA,NA,NA,NA
"Alex Anzalone","DET","LB","13268","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.0106206896552,26.841956436479,1.00381609195402,0.46436918366612,0.794344827586207,0.202049465444694,5.78671264367816,1.37582624642807,0.075,0.0742359732860675,2017,1994-09-22,NA,NA,NA,NA
"Elandon Roberts","MIA","LB","12831","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8038620689655,28.892342083692,1.52937931034483,0.145902364614149,0.264413793103448,0.25421514085089,3.10445977011494,0.562093897449127,0.1,0.0989812977147567,2016,1994-04-22,NA,NA,NA,NA
"Rashaan Evans","ATL","LB","13699","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.576459770115,16.3856322060759,0.427632183908046,0.384566123837766,1.10119540229885,0.74293011626778,3.40694252873563,1.26490541077118,0.005,0.00494906488573784,2018,1996-11-08,NA,NA,NA,NA
"Lorenzo Carter","ATL","LB","13703","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5960459770115,34.3630124192062,5.18551724137931,2.79000992926646,0.31664367816092,0.283228054102398,2.99889655172414,0.931417838131302,0.035,0.0346434542001648,2018,1995-12-10,NA,NA,NA,NA
"Dre Greenlaw","SF","LB","14247","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4580689655172,16.7388413718803,1.38519540229885,0.610911665515615,0.791080459770115,0.187662242118965,3.24266666666667,1.758609196583,0.13,0.0692869084003297,2019,1997-05-25,NA,NA,NA,NA
"Matt Judon","NE","LB","12795","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9475402298851,27.852291002296,10.9461149425287,3.071181746465,0.0522298850574713,0.0919067290618421,1.82045977011494,0.202552684726937,0.085,0.0841341030575432,2016,NA,NA,NA,NA,NA
"Haason Reddick","PHI","LB","13245","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.9497011494253,29.3548993485886,9.70675862068966,2.46474595752486,0.0522298850574713,0.0919067290618421,1.52013793103448,0.957488091803729,0.085,0.0841341030575432,2017,1994-09-22,NA,NA,NA,NA
"Drue Tranquill","LAC","LB","14235","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.384,8.29975504360122,2.13655172413793,1.07776592629935,0.293793103448276,0.360695649199365,2.88354022988506,1.78919105103874,0,0,2019,1995-08-15,"Q","Back",2022,0
"Andrew Van Ginkel","MIA","LB","14249","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1348045977011,25.6571959946193,4.76114942528736,1.21046487979835,0.0946666666666667,0.166580946424589,4.23940229885057,1.09299453317459,0.005,0.00494906488573784,2019,1995-07-01,"Q","Appendix",2022,0
"Deion Jones","ATL","LB","12745","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3153583617747,21.4253354699524,2.06382252559727,0.636396103067893,1.27303754266212,1.06066017177982,4.36996587030717,0.919238815542512,0.1,0,2016,1994-11-04,"IR","Shoulder",2022,0
"David Long","TEN","LB","14268","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2696245733788,10.6066017177982,0.920819112627986,1.34350288425444,1.82389078498294,1.20208152801713,6.35699658703072,1.97989898732233,0,0,2019,1970-01-01,NA,NA,NA,NA
"Josh Allen","JAC","LB","14167","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.4950344827586,28.6752789225107,5.53540229885058,4.29428209031162,0.454850574712644,0.513607296438587,2.55931034482759,0.576122582207754,0.025,0.0247453244286892,2019,1997-07-13,NA,NA,NA,NA
"Anthony Barr","DAL","LB","11720","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2548805460751,23.7163614409968,2.36914675767918,0.190918830920368,0.79160409556314,0.304055915910215,3.46040955631399,0.67175144212722,0,0,2014,1992-03-18,NA,NA,NA,NA
"Devin Bush","PIT","LB","14170","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1272643678161,9.79987849253594,2.65940229885057,1.14331054793044,1.02611494252874,0.258406412215088,4.35471264367816,1.40686560599559,0.01,0.00989812977147567,2019,1998-07-18,NA,NA,NA,NA
"Frankie Luvu","CAR","LB","13952","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.26,36.7129840792055,2.85,1.76776695296637,0.1,0.14142135623731,1.91,1.42835569799683,0,0,2018,1996-09-19,NA,NA,NA,NA
"T.J. Watt","PIT","LB","13214","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9225747126437,9.90560622499626,19.6011494252874,4.32068276428038,0.867264367816092,1.04525078890748,6.17737931034483,3.79354109692436,0.185,0.0148471946572135,2017,1994-10-11,NA,NA,NA,NA
"Khalil Mack","LAC","LB","11721","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3906206896552,17.9882483785868,8.99241379310345,1.84193594908741,0.461379310344828,0.511349235396456,2.22091954022989,2.02929904575869,0.03,0.029694389314427,2014,1991-02-22,NA,NA,NA,NA
"Justin Hollins","LAR","LB","14250","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.625,26.1983062429616,2.655,2.19910208949016,0.095,0.134350288425444,2.34,0.480832611206852,0,0,2019,NA,NA,NA,NA,NA
"Leonard Floyd","LAR","LB","12734","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4623448275862,12.7072558013129,8.89990804597701,1.19386178784165,0.104459770114943,0.11060440015358,1.91512643678161,0.471348936372853,0.02,0.0197962595429513,2016,1992-09-08,NA,NA,NA,NA
"Joey Bosa","LAC","LB","12686","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0825287356322,10.1746479065628,7.15728735632184,4.78685992357495,0.636551724137931,0.995051098782967,2.2567816091954,1.54675353854743,0.055,0.0544397137431162,2016,1995-07-11,NA,NA,NA,NA
"Kwon Alexander","NYJ","LB","12233","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3807356321839,8.87657708992229,3.62514942528736,0.783704531563262,0.594114942528736,0.530779216413545,2.76059770114943,1.25411830591265,0.01,0.00989812977147567,2015,1994-08-03,NA,NA,NA,NA
"Cory Littleton","CAR","LB","12985","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0778156996587,17.3948268171891,0.773037542662116,1.06066017177982,0.515358361774744,0.707106781186547,4.57679180887372,3.53553390593274,0,0,2016,1993-11-18,NA,NA,NA,NA
"Uchenna Nwosu","SEA","LB","13704","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5224827586207,21.2631099146678,4.29871264367816,2.48102329222774,0.411310344827586,0.404098930889388,2.68009195402299,0.496334764245059,0.005,0.00494906488573784,2018,1996-12-28,NA,NA,NA,NA
"Shaquil Barrett","TB","LB","12075","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.064183908046,6.04379351815481,9.39935632183908,0.53688373428904,0.603908045977012,0.715570474239682,3.62349425287356,1.62751651989236,0.04,0.0395925190859027,2014,1992-11-17,NA,NA,NA,NA
"Von Miller","BUF","LB","10267","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8447781569966,8.52770778110976,9.65023890784983,0.21920310216783,0.140546075085324,0.205060966544099,2.50081911262799,0.728319984622144,0.12,0,2011,1989-03-26,NA,NA,NA,NA
"Markus Golden","ARI","LB","12278","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3344709897611,3.88908729652601,9.54846416382253,0.0707106781186545,0,0,1.70921501706485,0.424264068711929,0,0,NA,NA,NA,NA,NA,NA
"Preston Smith","GB","LB","12270","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4846416382253,0.707106781186547,7.01774744027304,1.48492424049175,0.515358361774744,0.707106781186547,3.58156996587031,0.848528137423857,0.2,0,2015,1992-11-17,NA,NA,NA,NA
"Bradley Chubb","DEN","LB","13681","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3829351535836,3.81837661840735,6.51058020477816,5.09116882454314,0.0484641638225256,0.0707106781186548,1.63003412969283,0.919238815542512,0,0,2018,1996-06-24,NA,NA,NA,NA
"Rashan Gary","GB","LB","14149","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6300341296928,0.919238815542512,9.08156996587031,0.848528137423856,0,0,1.03071672354949,1.41421356237309,0,0,2019,1997-12-03,NA,NA,NA,NA
"Bud Dupree","TEN","LB","12234","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.122866894198,5.65685424949238,6.44914675767918,2.26274169979695,0,0,1.36996587030717,0.919238815542512,0,0,2015,1993-02-12,NA,NA,NA,NA
"David Mayo","WAS","LB","12326","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7044368600683,4.80832611206852,0.387713310580205,0.565685424949238,0,0,0.515358361774744,0.707106781186547,0,0,2015,1993-08-18,NA,NA,NA,NA
"Sione Takitaki","CLE","LB","14212","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3877133105802,0.565685424949238,0.757679180887372,0.353553390593274,0.290784982935154,0.424264068711928,0.903071672354949,0.141421356237309,0.2,0,2019,NA,NA,NA,NA,NA
"Tyus Bowser","BAL","LB","13256","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9692832764505,1.41421356237309,5.19146757679181,1.90918830920368,0.515358361774744,0.707106781186547,2.85460750853242,0.212132034355964,0,0,2017,1995-05-23,NA,"Achilles",2022,0
"Randy Gregory","DEN","LB","12215","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.219795221843,5.51543289325507,4.14300341296928,1.97989898732233,0,0,2.40068259385666,2.33345237791561,0,0,2015,1992-11-23,"Q","Shoulder",2022,0
"Zaire Franklin","IND","LB","13837","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4361774744027,0.636396103067892,0,0,0.484641638225256,0.707106781186547,1.53310580204778,0.777817459305202,0,0,2018,1996-07-02,NA,NA,NA,NA
"Derwin James","LAC","DB","13714","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.8767816091954,25.5571204883817,1.97498850574713,0.972101142181528,2.1207816091954,0.618221530165652,9.52887356321839,2.49959359309281,0.235,0.0643378435145918,2018,1996-08-03,NA,NA,NA,NA
"Tracy Walker","DET","DB","13747","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.7222528735632,25.2276997970396,1.08813793103448,0.0860134338973326,1.21218390804598,0.226341098329033,6.39825287356322,0.372024531788231,0.085,0.0841341030575432,2018,1995-02-01,NA,NA,NA,NA
"Harrison Smith","MIN","DB","10783","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.0628505747126,21.3709962716796,2.24211494252874,0.541406347703214,2.88901149425287,0.379412181675291,9.6343908045977,0.730357804451026,0.085,0.0841341030575432,2012,1989-02-02,NA,NA,NA,NA
"Minkah Fitzpatrick","PIT","DB","13713","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.4753103448276,17.7212128954676,0.124045977011494,0.111243989613935,2.62133333333333,0.382295107933059,9.40262068965517,0.809499970786103,0.085,0.0841341030575432,2018,1996-11-17,NA,NA,NA,NA
"Adrian Phillips","NE","DB","12088","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.6549425287356,29.7244322432689,0.48367816091954,0.470387156049755,2.88248275862069,0.583609458456595,7.49618390804598,0.709703655957386,0.185,0.0148471946572135,2014,1992-03-28,NA,NA,NA,NA
"Eric Murray","HOU","DB","12772","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8298390804598,26.3618585659196,1.01632183908046,0.322019423341216,1.0935632183908,1.21207908083516,6.26220689655172,2.85315253568608,0.185,0.0148471946572135,2016,1994-01-07,NA,NA,NA,NA
"Kareem Jackson","DEN","DB","9861","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.4655172413793,23.6094767032796,0.843310344827586,0.152040179611234,1.30358620689655,0.534207862671957,5.29052873563218,2.13895005080058,0.085,0.0841341030575432,2010,1988-04-10,NA,NA,NA,NA
"Jayron Kearse","DAL","DB","12720","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.7429885057471,20.8687481872033,0.96735632183908,0.0574417056636513,1.7584367816092,0.512816371258398,8.77475862068966,2.72447558802235,0.085,0.0841341030575432,2016,1994-02-11,"Q","Neck",2022,0
"George Odum","SF","DB","13939","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.2499770114943,36.8125655400998,0.261149425287356,0.45953364530921,0.829149425287356,0.994148873148274,4.12073563218391,3.29767950081418,0.085,0.0841341030575432,2018,1993-11-03,NA,NA,NA,NA
"Vonn Bell","CIN","DB","12718","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.1924137931035,18.7944066488885,1.04951724137931,0.402510701553219,1.85852873563218,1.65789528598138,6.46027586206897,1.63140743001333,0.085,0.0841341030575432,2016,1994-12-12,NA,NA,NA,NA
"Marcus Maye","NO","DB","13252","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2544827586207,22.9916735442391,2.16974712643678,0.651373462299,2.5288275862069,1.45467141269736,8.51797701149425,1.82555643744758,0.185,0.0148471946572135,2017,1994-01-01,NA,NA,NA,NA
"Andrew Wingard","JAC","DB","14328","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.5928275862069,24.5182114884955,0.924919540229885,0.107592930709869,1.17301149425287,0.304441040017352,4.72363218390805,2.85552911191762,0.085,0.0841341030575432,2019,1996-12-05,NA,NA,NA,NA
"Nasir Adderley","LAC","DB","14185","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.531908045977,21.1210196767269,0.545701149425287,0.134995829098065,0.817195402298851,0.446640109470015,7.65618390804598,2.17351305701369,0.085,0.0841341030575432,2019,1970-01-01,NA,NA,NA,NA
