"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Tyrod Taylor","NYJ","QB","10413","weighted",347.239321240492,168.966612715285,2.01035693387946,0.703497922000072,1.25909888823874,0.936927121563874,54.0620245757753,54.6199100832008,0,0,1.22188414277355,1.07288576883147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-08-03,NA,NA,NA,NA
"Jimmy Garoppolo","LAR","QB","11760","weighted",332.500724637681,191.586439012823,1.80028985507246,0.895091466524419,1.36898550724638,1.13137724390525,12.7434782608696,4.57857929079703,0,0,0.0171256038647343,0.0192492107051879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-11-02,"S","Suspension",2024,0
"Zach Wilson","DEN","QB","15239","weighted",324.086757990868,336.582827844797,1.60639269406393,1.97989898732233,1.05433789954338,1.34350288425444,27.0913242009132,28.2842712474619,0,0,0.374429223744292,0.176776695296637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-08-03,NA,NA,NA,NA
"Mason Rudolph","TEN","QB","13595","weighted",252.831884057971,194.943116423131,1.2768115942029,0.948617313097038,0.810434782608696,0.3930319466208,13.3195652173913,2.84546951268821,0,0,0.809855072463768,0.776173403680003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-07-17,NA,NA,NA,NA
"Andy Dalton","CAR","QB","10313","weighted",354.754245754246,209.602916580022,2.08401598401598,1.02164581663787,0.721678321678322,0.647297277096314,12.0789210789211,4.38983283405264,0,0,0.010989010989011,0.0191938484859146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1987-10-29,NA,NA,NA,NA
"Skylar Thompson","MIA","QB","15699","weighted",443,NA,2.3,NA,4.4,NA,8,NA,0,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1997-06-04,NA,NA,NA,NA
"Jarrett Stidham","DEN","QB","14063","weighted",337.322995904037,85.3190094520685,2.03651258045641,0.764586666955836,1.49865418373318,0.736579516830642,28.5898186073727,26.737223799707,0.192510239906378,0.440989337712457,0.653510825043885,0.406450011565358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-08-08,NA,NA,NA,NA
"Taysom Hill","NO","QB","13424","weighted",226.597615499255,273.650324319194,1.26706408345753,1.83847763108502,0,0,285.552906110283,170.412734265958,3.85573770491803,3.11126983722081,0.512667660208644,0.707106781186547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1990-08-23,NA,NA,NA,NA
"Tyson Bagent","CHI","QB","16384","weighted",264.663043478261,146.156055162912,1.36942028985507,0.484822908609324,1.47391304347826,0.982579866552001,25.0688405797101,11.906873963513,0.497608695652174,1.0317088598796,0.891497584541063,0.858566355890007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-06-08,NA,NA,NA,NA
"Clayton Tune","ARI","QB","16160","weighted",240.771428571429,125.451020714671,1.04952380952381,1.00340345097536,2.7312380952381,2.25816094065381,36.2438095238095,28.6593645581056,0.373714285714286,0.681234110576237,0.844380952380952,0.940163695640349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-03-23,NA,NA,NA,NA
"Spencer Rattler","NO","QB","16586","weighted",200,NA,2,NA,NA,NA,20,NA,0.0900900900900901,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-09-28,NA,NA,NA,NA
"Tommy DeVito","NYG","QB","16441","weighted",177.721461187215,223.445742854949,1.00456621004566,1.4142135623731,0.552054794520548,0.636396103067893,16.5662100456621,20.5060966544099,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1998-08-07,NA,NA,NA,NA
"Tyler Huntley","CLE","QB","14789","weighted",319,NA,2,NA,1,NA,61,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-02-03,NA,NA,NA,NA
"Cooper Rush","DAL","QB","13124","weighted",228.865871833085,91.2167747730646,0.512667660208644,0.707106781186547,1.04873323397914,0.0707106781186548,-2.92011922503726,10.040916292849,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-11-21,NA,NA,NA,NA
"Josh Johnson","BAL","QB","9207","weighted",127.019374068554,28.9913780286484,2.26706408345753,1.83847763108502,0,0,15.7660208643815,14.8492424049175,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1986-05-15,NA,NA,NA,NA
"Carson Wentz","KC","QB","12610","weighted",221.894586894587,53.5680876251599,1.67331433998101,0.574902460058515,0.313390313390313,0.568614521585151,13.5878442545109,8.86751654293704,0,0,0.0673314339981007,0.0574902460058515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-12-30,NA,NA,NA,NA
"Marcus Mariota","WAS","QB","12141","weighted",169.313768115942,63.2688742408913,1.08507246376812,0.747933737860298,1.56869565217391,1.1790958398624,19.1065217391304,11.4387719641009,0,0,0.0342512077294686,0.0384984214103759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-10-30,"Q","Groin",2024,0
"Dorian Thompson-Robinson","CLE","QB","16158","weighted",221.931068931069,59.3583807304865,0.803996003996004,0.344683236233677,1,0,29.3326673326673,1.51743146226851,0,0,0.174625374625375,0.20362218852476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-11-14,NA,NA,NA,NA
"Kyle Trask","TB","QB","15242","weighted",100,NA,1,NA,0,NA,3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1970-01-01,NA,NA,NA,NA
"Malik Willis","TEN","QB","15694","weighted",204.650476190476,57.6680633196173,1.04952380952381,1.00340345097536,0.360952380952381,0.58877990581834,28.2133333333333,14.0710105150227,0,0,0.640539682539683,0.689152094616021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-05-25,NA,NA,NA,NA
"Easton Stick","LAC","QB","14069","weighted",183.036529680365,11.3137084989848,0.701369863013699,0.424264068711928,0.552054794520548,0.636396103067893,25.0730593607306,22.6274169979695,0.0497716894977169,0.0707106781186548,0.599086757990868,0.282842712474619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1995-09-09,NA,NA,NA,NA
"Trey Lance","DAL","QB","15240","weighted",159,NA,1,NA,1,NA,18,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-05-09,NA,NA,NA,NA
"Mike White","FA","QB","13598","weighted",116,NA,1,NA,1,NA,4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-03-25,NA,NA,NA,NA
"Stetson Bennett","LAR","QB","16153","weighted",127,NA,0,NA,0,NA,4,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1997-10-28,NA,NA,NA,NA
"Jake Haener","NO","QB","16156","weighted",119,NA,1,NA,0,NA,8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-03-10,NA,NA,NA,NA
"Sam Ehlinger","IND","QB","15250","weighted",70,NA,0.9,NA,0.3,NA,11,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-09-30,NA,NA,NA,NA
"Jonathan Taylor","IND","RB","14802","weighted",NA,NA,NA,NA,NA,NA,1313.98736842105,136.838816919981,10.5698136603919,1.38191915081103,1.70495077622113,0.370441650421247,NA,NA,NA,NA,38.5702764104506,5.40937592656539,285.557220749716,36.8820734105728,1.71135256452292,0.469911935006272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-19,NA,NA,NA,NA
"Christian McCaffrey","SF","RB","13130","weighted",NA,NA,NA,NA,NA,NA,1300.39526694434,70.3163719833855,11.7549232713179,0.749359951825073,1.98131389625142,0.0528547072960023,NA,NA,NA,NA,70.0231578947368,3.12490428488624,563.380863309353,50.9901004655712,5.04895404787938,1.19312111533747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-06-07,"Q","Calf",2024,0
"Derrick Henry","BAL","RB","12626","weighted",NA,NA,NA,NA,NA,NA,1167.90383188186,134.429894664594,11.0277058796176,1.72719512165677,0.804591063990912,0.217909805589783,NA,NA,NA,NA,24.724505868989,4.22890257030642,197.823104884513,42.6258383032044,0.7572922271601,0.501658529527903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-01-04,NA,NA,NA,NA
"Breece Hall","NYJ","RB","15708","weighted",NA,NA,NA,NA,NA,NA,1144.71872775464,152.180116475872,8.20059881234935,1.42790573684501,1.06289284361984,0.535438214319139,NA,NA,NA,NA,69.1055812192351,8.0208901160818,553.750912533131,98.3835513914514,3.90986692032767,1.8333849028394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-05-31,NA,NA,NA,NA
"Saquon Barkley","PHI","RB","13604","weighted",NA,NA,NA,NA,NA,NA,1192.04842105263,117.147222742123,9.53269840637186,2.35233372121115,1.89756720939038,0.0690535308347246,NA,NA,NA,NA,50.0311170011359,4.91482456708537,351.862552063612,39.6417866030422,2.99984229790683,1.47819542850474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-02-09,NA,NA,NA,NA
"Kyren Williams","LAR","RB","15710","weighted",NA,NA,NA,NA,NA,NA,1155.0215903067,93.4690473792263,10.6238176660887,1.29246460151636,1.98131389625142,0.0528547072960023,NA,NA,NA,NA,38.4992957213177,7.82505672315169,272.49035971223,50.4989204613538,2.19413008097677,0.778680778455357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-08-26,NA,NA,NA,NA
"Bijan Robinson","ATL","RB","16161","weighted",NA,NA,NA,NA,NA,NA,1160.18603559258,109.537743119006,8.00970131634631,2.09000381796788,2.53998485422189,0.289457788333618,NA,NA,NA,NA,65.2867853085952,5.03013108501485,541.875865202575,63.7945360962013,4.14743613159008,1.7739367272628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-01-30,NA,NA,NA,NA
"Josh Jacobs","GB","RB","14073","weighted",NA,NA,NA,NA,NA,NA,1116.61416130254,121.21859435389,8.66518484080158,2.34358720767312,1.01553388867853,0.0129688790775654,NA,NA,NA,NA,42.0715107913669,6.68586225760379,316.053669064748,45.6603358578544,1.27173299335215,0.934863051002552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1998-02-11,NA,NA,NA,NA
"James Cook","BUF","RB","15715","weighted",NA,NA,NA,NA,NA,NA,1047.96509655434,139.58249354455,4.63632714880727,1.7197954649784,1.65479931843998,0.32794603457758,NA,NA,NA,NA,47.0720711851571,6.41026635091931,412.157493373722,64.197175780894,2.8392578568724,0.836971597714871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-09-25,NA,NA,NA,NA
"Kenneth Walker III","SEA","RB","15711","weighted",NA,NA,NA,NA,NA,NA,1067.71229837183,132.448746842773,9.0914582577589,1.53070251355429,0.705310488451344,0.309902641601372,NA,NA,NA,NA,31.7040287769784,4.74365277165528,248.041188943582,41.4843632523151,1.20765571422141,0.435511514717247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-10-20,NA,NA,NA,NA
"Zamir White","LVR","RB","15714","weighted",NA,NA,NA,NA,NA,NA,1008.5633926543,139.670364881363,5.86883346807618,0.691894689514989,1.33219424460432,0.312780176070883,NA,NA,NA,NA,33.7574403634987,5.76168450516573,234.99011737978,44.5869879330659,0.762124502389554,0.480374510468959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-09-18,NA,NA,NA,NA
"Isiah Pacheco","KC","RB","15749","weighted",NA,NA,NA,NA,NA,NA,1086.86848920863,77.1531613227602,8.26865789102464,1.22023209307846,1.76646156758804,0.411410293051815,NA,NA,NA,NA,43.6254827716774,9.34721996072155,288.157288905718,60.713931125739,2.05562079129266,0.502133212047886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-03-02,NA,NA,NA,NA
"Jahmyr Gibbs","DET","RB","16162","weighted",NA,NA,NA,NA,NA,NA,1011.01789473684,128.867563495379,9.25210147671337,1.92809190583407,1.9060393790231,0.538520284167634,NA,NA,NA,NA,56.7095494131011,8.6573961023833,405.569254070428,100.394416945671,2.26930708065127,1.2216677769443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-03-20,"Q","Hamstring",2024,0
"Devon Achane","MIA","RB","16167","weighted",NA,NA,NA,NA,NA,NA,946.770995834911,132.196447015894,7.77429822855798,1.53778218870293,1.01238167360848,0.0352260295704588,NA,NA,NA,NA,45.3281938659599,6.2227244448889,339.045369178342,50.6498591382976,2.81489525875743,0.999813405537508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-10-13,NA,NA,NA,NA
"Travis Etienne","JAC","RB","15253","weighted",NA,NA,NA,NA,NA,NA,1055.00369556986,91.1320641582483,8.55803696192289,1.54877178072116,1.43817682695949,0.27186524500076,NA,NA,NA,NA,48.6594244604317,4.33312564984581,379.570109806891,50.1144906744456,1.36856659733497,0.694638551096577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-01-26,NA,NA,NA,NA
"David Montgomery","DET","RB","14071","weighted",NA,NA,NA,NA,NA,NA,922.58907989398,108.580620403752,9.95542768501667,1.2357884529266,1.04029723589549,0.0652050982346524,NA,NA,NA,NA,21.7447103369936,3.72674322143363,159.039007951534,30.3572924065621,0.667533314604683,0.575038441395865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-06-07,NA,NA,NA,NA
"D'Andre Swift","CHI","RB","14797","weighted",NA,NA,NA,NA,NA,NA,892.711828852707,165.415381324462,5.47848163574404,1.27971054989687,0.88833775085195,0.124519888908447,NA,NA,NA,NA,37.1125482771677,3.01660080412429,244.101340401363,24.8524948762461,1.35012873911397,0.485608635870174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-14,NA,NA,NA,NA
"Najee Harris","PIT","RB","15254","weighted",NA,NA,NA,NA,NA,NA,1001.34715638016,87.5086566179865,7.06457654928689,1.09078160617364,1.02791556228701,0.0311299722271119,NA,NA,NA,NA,30.0185762968573,2.31937336723365,185.742589928058,13.1878916081404,1.21916445790736,0.370541725542756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-03-09,NA,NA,NA,NA
"James Conner","ARI","RB","13146","weighted",NA,NA,NA,NA,NA,NA,952.108019689512,109.183806166301,7.08750696037597,0.867968497191694,0.816972737599394,0.185562013871531,NA,NA,NA,NA,33.5449223778872,4.21257060259791,223.647830367285,28.458721457825,1.47045593246765,0.767361966998941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-05-05,NA,NA,NA,NA
"Aaron Jones","MIN","RB","13319","weighted",NA,NA,NA,NA,NA,NA,928.579871260886,145.715773556718,5.02964875158697,1.22371064896118,1.08374668686104,0.0933899166813356,NA,NA,NA,NA,45.6054373343431,6.14604153009869,327.775509276789,42.2454601411075,1.99793928324832,0.568660562197553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-12-02,NA,NA,NA,NA
"Joe Mixon","HOU","RB","13131","weighted",NA,NA,NA,NA,NA,NA,984.706626277925,77.0668985715267,7.6714888638971,1.46032897734375,0.705310488451344,0.309902641601372,NA,NA,NA,NA,41.4752745172283,3.84876587274204,307.913684210526,32.380940232957,2.26922298767428,0.697250401843586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-07-24,NA,NA,NA,NA
"Rachaad White","TB","RB","15721","weighted",NA,NA,NA,NA,NA,NA,937.596137826581,107.719333477252,5.9918597350563,1.42540274725671,2.17672283226051,0.256945685485619,NA,NA,NA,NA,56.5296175691026,6.89256854395626,437.89309352518,67.0754251090704,2.73954503586381,0.599998386881749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-01-12,NA,NA,NA,NA
"Devin Singletary","NYG","RB","14080","weighted",NA,NA,NA,NA,NA,NA,904.623445664521,105.4285043423,5.57366247962728,1.2361229533772,0.972084437712987,0.0311299722271118,NA,NA,NA,NA,35.5683680424082,7.44140166706446,234.487966679288,57.1038358610177,0.837605979289795,0.355028832471027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-09-03,NA,NA,NA,NA
"Alvin Kamara","NO","RB","13132","weighted",NA,NA,NA,NA,NA,NA,817.942294585384,108.990749868651,5.27673845134419,0.903718863941114,1.29153729647861,0.344334075138789,NA,NA,NA,NA,69.0915107913669,6.96041926559162,482.872843619841,43.3150803973218,2.08159551306323,0.635719650150978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-07-25,NA,NA,NA,NA
"Nick Chubb","CLE","RB","13610","weighted",NA,NA,NA,NA,NA,NA,788.366406664142,158.797101958569,5.56755324048016,1.83220210542831,0.968932222642938,0.0259377581551308,NA,NA,NA,NA,19.1938205225293,6.47785861159529,149.434320333207,51.2132205682189,0.541579663722791,0.524042021853622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-12-27,NA,"Knee - ACL + MCL",2024,0
"Rhamondre Stevenson","NE","RB","15259","weighted",NA,NA,NA,NA,NA,NA,892.784354411208,74.2248075406198,5.61611862602748,0.960013005992002,1.11166224914805,0.124519888908447,NA,NA,NA,NA,46.5900037864445,11.326374527279,313.150738356683,60.3434418770372,1.10257126416563,0.573417942355277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-02-23,NA,NA,NA,NA
"Jonathon Brooks","CAR","RB","16597","weighted",NA,NA,NA,NA,NA,NA,697.163203332071,130.562606012021,4.40477816373903,1.10404315074543,1.52481067777357,0.715682574290725,NA,NA,NA,NA,26.10979931844,7.94940586684809,200.028125709958,61.3452102976727,0.831208205060666,0.265748976587565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-07-21,NA,"Knee - ACL",2024,0
